"spp","long","lat","He","He_harm","He_harm2","He_harm3","Source","Marker","min_dist","He_harm_w","He_harm2_w","He_harm3_w","ID","sp_name_std_v1","Article_ID","Study_ID","Type","Param","Trend","SHIFT","UNIT","DUR","v.lat.mean","v.ele.mean","trend.mean","START","END","Sampling","Uncertainty_Distribution","Uncertainty_Parameter","Nperiodes","N","Grain_size","Data","ID.area","group","Hemisphere","SHIFT_abs","velocity","vel_sign","Name","Article","DOI","LatCentDeg","LonCentDeg","Areakm2","LatExtentk","EleExtentm","Eleminm","Elemaxm","Elemeanm","Extent","NtempUnits","LogNtempUnits","Grain","ContinuousGrain","Quality","PrAb","StartF","ExtentF","AreaF","NtaxaF","obs_ID","Kingdom","Phylum","Class","Order","Family","Genus","Group","ECO","centroid.x","centroid.y","max_lat.x","max_lat.y","min_lat.x","min_lat.y","shift_sign","shift_vel_sign","lag","lag2","lag3"
"Strix uralensis",23.63404,62.47717698,0.659,0.662977867203219,0.658742705918685,-0.369517048445098,"De Kort","Microsatellite",257013.259512759,0.667574445533028,0.68050949812134,-0.35226568787075,"A8_P2","Strix uralensis","A8","P2","LAT","O","39.2",1.823256,"km/year",21.5,3.085317,NA,0.04960494,1987.5,2008,"TWO","OPPORTUNISTIC","yes",2,148,"large","occurrence-based",4.14340294438612,"vertebrate","N",1.823256,3.085317,"pos","A8_P2","Brommer_al_2012_PLoSONE","10.1371/journal.pone.0043648",26.22686,64.47058,337584.69,924.01,1351.34,0,1351.34,184.54,924.01,2,0.693147180559945,"large",3,"RAW","occurrence","(1.99e+03,2.01e+03]","(880,1.75e+03]","(62.4,1.23e+04]","(99,277]","S28835","Animalia","Chordata","Aves","Strigiformes","Strigidae","Strix","Bird","T",26.22685667,64.47058356,27.9630007092154,70.0967925439408,22.880697926668,59.8093528127822,"pos","pospos",1.262061,1.262061,1.262061
"Strix uralensis",23.63404,62.47717698,0.659,0.662977867203219,0.658742705918685,-0.369517048445098,"De Kort","Microsatellite",257013.259512759,0.667574445533028,0.68050949812134,-0.35226568787075,"A8_P3","Strix uralensis","A8","P3","LAT","O","41.2",1.267692,"km/year",32.5,1.945243,NA,0.03213202,1976.5,2008,"TWO","OPPORTUNISTIC","yes",2,148,"large","occurrence-based",4.14340294438612,"vertebrate","N",1.267692,1.945243,"pos","A8_P3","Brommer_al_2012_PLoSONE","10.1371/journal.pone.0043648",26.22686,64.47058,337584.69,924.01,1351.34,0,1351.34,184.54,924.01,2,0.693147180559945,"large",3,"RAW","occurrence","(1.97e+03,1.99e+03]","(880,1.75e+03]","(62.4,1.23e+04]","(99,277]","S29017","Animalia","Chordata","Aves","Strigiformes","Strigidae","Strix","Bird","T",26.22685667,64.47058356,27.9630007092154,70.0967925439408,22.880697926668,59.8093528127822,"pos","pospos",0.677551,0.677551,0.677551
"Strix uralensis",23.63404,62.47717698,0.659,0.662977867203219,0.658742705918685,-0.369517048445098,"De Kort","Microsatellite",871071.573327889,0.677254743636183,0.726221813361936,-0.316036204648707,"A9_P1","Strix uralensis","A9","P1","LAT","LE","-5",-0.4166667,"km/year",12,-2.304868,NA,-0.03876121,1976.5,1987.5,"TWO","OPPORTUNISTIC","yes",2,150,"large","occurrence-based",4.14340294438612,"vertebrate","N",0.4166667,-2.304868,"neg","A9_P1","Brommer_2004_AZF","https://www.jstor.org/stable/23735946",26.22686,64.47058,337584.69,924.01,1351.34,0,1351.34,184.54,924.01,2,0.693147180559945,"large",3,"RAW","occurrence","(1.97e+03,1.99e+03]","(880,1.75e+03]","(62.4,1.23e+04]","(99,277]","S29725","Animalia","Chordata","Aves","Strigiformes","Strigidae","Strix","Bird","T",26.22685667,64.47058356,27.9630007092154,70.0967925439408,22.880697926668,59.8093528127822,"neg","negneg",1.8882013,1.8882013,1.8882013
"Aegolius funereus",-104.405297,49.376435,0.497142857,0.500143719315895,-0.0114271077176809,-0.9006628871817,"Lawrence & Fraser","Microsatellite",6677620.9452679,0.501878714400993,-0.00452966957753724,-0.895196294250273,"A247_P1","Aegolius funereus","A247","P1","LAT","O","10",0.363636363636364,"km/year",27.5,1.94524313976463,NA,0.032132017627656,1981.5,2008,"TWO","OPPORTUNISTIC","no",2,226,"large","occurrence-based",4.14340294135229,"vertebrate","N",0.363636363636364,1.94524313976463,"pos","A247_P1","Virkkala_Lehikoinen_2017_EE","10.1002/ece3.3328",26.22686,64.47058,337584.69,924.01,1351.34,0,1351.34,184.54,924.01,2,0.693147180559945,"large",3,"RAW","occurrence","(1.97e+03,1.99e+03]","(880,1.75e+03]","(62.4,1.23e+04]","(99,277]","S23437","Animalia","Chordata","Aves","Strigiformes","Strigidae","Aegolius","Bird","T",26.22685667,64.47058356,27.9630007092154,70.0967925439408,22.880697926668,59.8093528127822,"pos","pospos",1.58160677612827,1.58160677612827,1.58160677612827
"Aegolius funereus",-104.405297,49.376435,0.497142857,0.500143719315895,-0.0114271077176809,-0.9006628871817,"Lawrence & Fraser","Microsatellite",7593970.9553001,0.501935110413111,-0.00430546836320601,-0.895018602656876,"A34_P1","Aegolius funereus","A34","P1","ELE","LE","58",0.555023923444976,"m/year",104.5,0.122997677,2.83193216,0.015395825,1903,2006.5,"TWO","OPPORTUNISTIC","no",2,654,"small","occurrence-based",-4.9140771206328,"vertebrate","N",0.555023923444976,2.83193216,"pos","A34_P1","Bassler_al_2013_PLoSONE","10.1371/journal.pone.0065842",13.46224,48.91963,59.85,10.33,747.67,622.19,1369.86,1113.49,747.67,2,0.693147180559945,"small",1,"RAW","occurrence","[1.8e+03,1.94e+03]","[33.8,880]","[1.54e-05,4.85]","(277,1.33e+03]","S25447","Animalia","Chordata","Aves","Strigiformes","Strigidae","Aegolius","Bird","T",13.46224319,48.9196343,13.4108323721163,48.9722603325484,13.5192182217436,48.8743775607759,"pos","pospos",2.27690823655502,2.27690823655502,2.27690823655502
"Aegolius funereus",-104.405297,49.376435,0.497142857,0.500143719315895,-0.0114271077176809,-0.9006628871817,"Lawrence & Fraser","Microsatellite",6677620.9452679,0.501878714400993,-0.00452966957753724,-0.895196294250273,"A8_P1","Aegolius funereus","A8","P1","LAT","O","22.1",1.84166666666667,"km/year",12,-2.304868184,NA,-0.03876121,1976.5,1987.5,"TWO","OPPORTUNISTIC","yes",2,148,"large","occurrence-based",4.14340294137106,"vertebrate","N",1.84166666666667,-2.304868184,"neg","A8_P1","Brommer_al_2012_PLoSONE","10.1371/journal.pone.0043648",26.22686,64.47058,337584.69,924.01,1351.34,0,1351.34,184.54,924.01,2,0.693147180559945,"large",3,"RAW","occurrence","(1.97e+03,1.99e+03]","(880,1.75e+03]","(62.4,1.23e+04]","(99,277]","S28802","Animalia","Chordata","Aves","Strigiformes","Strigidae","Aegolius","Bird","T",26.22685667,64.47058356,27.9630007092154,70.0967925439408,22.880697926668,59.8093528127822,"pos","posneg",4.14653485066667,2.304868184,0
"Aegolius funereus",-104.405297,49.376435,0.497142857,0.500143719315895,-0.0114271077176809,-0.9006628871817,"Lawrence & Fraser","Microsatellite",6677620.9452679,0.501878714400993,-0.00452966957753724,-0.895196294250273,"A8_P2","Aegolius funereus","A8","P2","LAT","O","27.6",1.28372093023256,"km/year",21.5,3.085317119,NA,0.049604943,1987.5,2008,"TWO","OPPORTUNISTIC","yes",2,148,"large","occurrence-based",4.14340294137106,"vertebrate","N",1.28372093023256,3.085317119,"pos","A8_P2","Brommer_al_2012_PLoSONE","10.1371/journal.pone.0043648",26.22686,64.47058,337584.69,924.01,1351.34,0,1351.34,184.54,924.01,2,0.693147180559945,"large",3,"RAW","occurrence","(1.99e+03,2.01e+03]","(880,1.75e+03]","(62.4,1.23e+04]","(99,277]","S28929","Animalia","Chordata","Aves","Strigiformes","Strigidae","Aegolius","Bird","T",26.22685667,64.47058356,27.9630007092154,70.0967925439408,22.880697926668,59.8093528127822,"pos","pospos",1.80159618876744,1.80159618876744,1.80159618876744
"Aegolius funereus",-104.405297,49.376435,0.497142857,0.500143719315895,-0.0114271077176809,-0.9006628871817,"Lawrence & Fraser","Microsatellite",6677620.9452679,0.501878714400993,-0.00452966957753724,-0.895196294250273,"A8_P3","Aegolius funereus","A8","P3","LAT","O","49.7",1.52923076923077,"km/year",32.5,1.94524314,NA,0.032132018,1976.5,2008,"TWO","OPPORTUNISTIC","yes",2,148,"large","occurrence-based",4.14340294137106,"vertebrate","N",1.52923076923077,1.94524314,"pos","A8_P3","Brommer_al_2012_PLoSONE","10.1371/journal.pone.0043648",26.22686,64.47058,337584.69,924.01,1351.34,0,1351.34,184.54,924.01,2,0.693147180559945,"large",3,"RAW","occurrence","(1.97e+03,1.99e+03]","(880,1.75e+03]","(62.4,1.23e+04]","(99,277]","S29053","Animalia","Chordata","Aves","Strigiformes","Strigidae","Aegolius","Bird","T",26.22685667,64.47058356,27.9630007092154,70.0967925439408,22.880697926668,59.8093528127822,"pos","pospos",0.41601237076923,0.41601237076923,0.41601237076923
"Aegolius funereus",-104.405297,49.376435,0.497142857,0.500143719315895,-0.0114271077176809,-0.9006628871817,"Lawrence & Fraser","Microsatellite",6208019.88275545,0.501854205950619,-0.00462710243012506,-0.895273515057829,"A9_P1","Aegolius funereus","A9","P1","LAT","LE","150",12.5,"km/year",12,-2.304868184,NA,-0.03876121,1976.5,1987.5,"TWO","OPPORTUNISTIC","yes",2,150,"large","occurrence-based",4.14340294137106,"vertebrate","N",12.5,-2.304868184,"neg","A9_P1","Brommer_2004_AZF","https://www.jstor.org/stable/23735946",26.22686,64.47058,337584.69,924.01,1351.34,0,1351.34,184.54,924.01,2,0.693147180559945,"large",3,"RAW","occurrence","(1.97e+03,1.99e+03]","(880,1.75e+03]","(62.4,1.23e+04]","(99,277]","S29823","Animalia","Chordata","Aves","Strigiformes","Strigidae","Aegolius","Bird","T",26.22685667,64.47058356,27.9630007092154,70.0967925439408,22.880697926668,59.8093528127822,"pos","posneg",14.804868184,2.304868184,0
"Origanum syriacum",33.9698,28.52291799,0.235,0.47,-1.17862544420429,0.442467046233742,"De Kort","AFLP",8760.69398961932,0.445438880136145,-1.25221810866399,0.330391686417268,"A248_P1","Origanum syriacum","A248","P1","ELE","TE","-175",-4.375,"m/year",40,-0.6180737,8.26052,0.04295404,1975,2014,"TWO","OPPORTUNISTIC","no",2,22,"moderate","occurrence-based",-3.2839518237544,"vascular.plant","N",4.375,8.26052,"pos","A248_P1","Coals_al_2018_JVS","10.1111/jvs.12618",33.93507,28.53242,406.55,20.5,1988.15,570.34,2558.48,1149.38,1988.15,2,0.693147180559945,"moderate",2,"RAW","occurrence","(1.97e+03,1.99e+03]","(1.75e+03,4.09e+03]","[1.54e-05,4.85]","[1,99]","S23460","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Lamiaceae","Origanum","Plant","T",33.93506851,28.53242066,33.9468725587217,28.6215122299055,33.943692799683,28.447310043124,"neg","negpos",12.63552,8.26052,0
"Origanum syriacum",33.93098,28.5730761,0.193,0.386,-1.42840777442708,0.0620698321765691,"De Kort","AFLP",5588.68489846044,0.428096636715234,-1.30352341031861,0.252258081856965,"A248_P1","Origanum syriacum","A248","P1","ELE","LE","-24.9999999999999",-0.625,"m/year",40,-0.6180737,8.26052,0.04295404,1975,2014,"TWO","OPPORTUNISTIC","no",2,22,"moderate","occurrence-based",-3.2839518237544,"vascular.plant","N",0.625,8.26052,"pos","A248_P1","Coals_al_2018_JVS","10.1111/jvs.12618",33.93507,28.53242,406.55,20.5,1988.15,570.34,2558.48,1149.38,1988.15,2,0.693147180559945,"moderate",2,"RAW","occurrence","(1.97e+03,1.99e+03]","(1.75e+03,4.09e+03]","[1.54e-05,4.85]","[1,99]","S23458","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Lamiaceae","Origanum","Plant","T",33.93506851,28.53242066,33.9468725587217,28.6215122299055,33.943692799683,28.447310043124,"neg","negpos",8.88552,8.26052,0
"Glyphorynchus spirurus",-59.938,-2.9665,0.762625,0.767228370221328,1.16692361108652,0.0332438154629764,"Lawrence & Fraser","Microsatellite",1787301.77541771,0.767228370221328,1.16692361108652,0.0332438154629764,"A27_P1","Glyphorynchus spirurus","A27","P1","ELE","O","243.32",5.793333,"m/year",42,0.3399866,2.234366,0.009779185,1969,2010,"TWO","PROCESSED","yes",2,55,"small","abundance-based",-4.61535861218371,"vertebrate","N",5.793333,2.234366,"pos","A27_P1","Forero-Medina_al_2011_PLoSONE","10.1371/journal.pone.0028535",-74.50026,-9.99038,120.04,10.39,902.8,525.83,1428.63,680.62,902.8,2,0.693147180559945,"small",1,"RESURVEYED","abundance","(1.94e+03,1.97e+03]","(880,1.75e+03]","[1.54e-05,4.85]","[1,99]","S24045","Animalia","Chordata","Aves","Passeriformes","Furnariidae","Glyphorynchus","Bird","T",-74.50026368,-9.99038166,-74.4397011918565,-9.94822878413106,-74.5615706614568,-10.0327851724977,"pos","pospos",-3.558967,-3.558967,0
"Chlorospingus flavopectus",-92.1086,15.1324,0.71,0.714285714285714,0.89524227860663,-0.182078340612839,"Lawrence & Fraser","Microsatellite",3390046.26335609,0.602392106619165,0.337160016049432,-0.624388730305805,"A27_P1","Chlorospingus flavopectus","A27","P1","ELE","O","-6.28",-0.1495238,"m/year",42,0.3399866,2.234366,0.009779185,1969,2010,"TWO","PROCESSED","yes",2,55,"small","abundance-based",-4.61535861218371,"vertebrate","N",0.1495238,2.234366,"pos","A27_P1","Forero-Medina_al_2011_PLoSONE","10.1371/journal.pone.0028535",-74.50026,-9.99038,120.04,10.39,902.8,525.83,1428.63,680.62,902.8,2,0.693147180559945,"small",1,"RESURVEYED","abundance","(1.94e+03,1.97e+03]","(880,1.75e+03]","[1.54e-05,4.85]","[1,99]","S24055","Animalia","Chordata","Aves","Passeriformes","Emberizidae","Chlorospingus","Bird","T",-74.50026368,-9.99038166,-74.4397011918565,-9.94822878413106,-74.5615706614568,-10.0327851724977,"neg","negpos",2.3838898,2.234366,0
"Lichenostomus melanops",143.6118,-36.58145314,0.51,0.51307847082495,0.0399997721999965,-0.859904302250415,"De Kort","Microsatellite",1482229.20054732,0.503078367359399,0.000181800827420781,-0.891462199026936,"A36_P1","Lichenostomus melanops","A36","P1","LAT","O","101.2",1.632281,"km/year",61,1.160918,NA,0.01338213,1950,2010,"CONTINUOUS","PROCESSED","no",720,464,"large","occurrence-based",6.54452201908329,"vertebrate","S",1.632281,1.160918,"pos","A36_P1","VanDerWal_al_2012_NC","10.1038/nclimate1688",134.48664,-25.73872,7685554.25,3871.59,3565.99,0,3565.99,278.77,3871.59,61,4.11087386417331,"large",3,"BALANCED","occurrence","(1.94e+03,1.97e+03]","(1.75e+03,4.09e+03]","(62.4,1.23e+04]","(277,1.33e+03]","S25811","Animalia","Chordata","Aves","Passeriformes","Meliphagidae","Lichenostomus","Bird","T",134.48664126,-25.73871836,142.441894531408,-10.7105598449608,146.83360290555,-43.648059844786,"pos","pospos",-0.471363,-0.471363,0
"Ptilonorhynchus violaceus",146.21014,-19.01167271,0.574,0.577464788732394,0.298147983350335,-0.655307877076007,"De Kort","Microsatellite",1417542.93757809,0.641380446548618,0.57091326844859,-0.439126629899822,"A36_P1","Ptilonorhynchus violaceus","A36","P1","LAT","O","73.8",0.6446929,"km/year",61,1.160918,NA,0.01338213,1950,2010,"CONTINUOUS","PROCESSED","no",720,464,"large","occurrence-based",6.54452201908329,"vertebrate","S",0.6446929,1.160918,"pos","A36_P1","VanDerWal_al_2012_NC","10.1038/nclimate1688",134.48664,-25.73872,7685554.25,3871.59,3565.99,0,3565.99,278.77,3871.59,61,4.11087386417331,"large",3,"BALANCED","occurrence","(1.94e+03,1.97e+03]","(1.75e+03,4.09e+03]","(62.4,1.23e+04]","(277,1.33e+03]","S26125","Animalia","Chordata","Aves","Passeriformes","Ptilonorhynchidae","Ptilonorhynchus","Bird","T",134.48664126,-25.73871836,142.441894531408,-10.7105598449608,146.83360290555,-43.648059844786,"pos","pospos",0.5162251,0.5162251,0.5162251
"Stipiturus mallee",141.10825,-34.64609229,0.52,0.523138832997988,0.0800315694768058,-0.828176936875135,"De Kort","Microsatellite",1174684.81231015,0.483937656018715,-0.0760884709777243,-0.951910516250895,"A36_P1","Stipiturus mallee","A36","P1","LAT","O","22.3",0.2393561,"km/year",61,1.160918,NA,0.01338213,1950,2010,"CONTINUOUS","PROCESSED","no",720,464,"large","occurrence-based",6.54452201908329,"vertebrate","S",0.2393561,1.160918,"pos","A36_P1","VanDerWal_al_2012_NC","10.1038/nclimate1688",134.48664,-25.73872,7685554.25,3871.59,3565.99,0,3565.99,278.77,3871.59,61,4.11087386417331,"large",3,"BALANCED","occurrence","(1.94e+03,1.97e+03]","(1.75e+03,4.09e+03]","(62.4,1.23e+04]","(277,1.33e+03]","S25924","Animalia","Chordata","Aves","Passeriformes","Maluridae","Stipiturus","Bird","T",134.48664126,-25.73871836,142.441894531408,-10.7105598449608,146.83360290555,-43.648059844786,"pos","pospos",0.9215619,0.9215619,0.9215619
"Dasyornis brachypterus",150.70448,-34.67565961,0.771,0.775653923541248,1.21375302431183,0.0703586592816482,"De Kort","Microsatellite",1845479.42682983,0.766707932388368,1.16471427250939,0.0314927950980976,"A36_P1","Dasyornis brachypterus","A36","P1","LAT","O","33.7",0.5450407,"km/year",61,1.160918,NA,0.01338213,1950,2010,"CONTINUOUS","PROCESSED","no",720,464,"large","occurrence-based",6.54452201908329,"vertebrate","S",0.5450407,1.160918,"pos","A36_P1","VanDerWal_al_2012_NC","10.1038/nclimate1688",134.48664,-25.73872,7685554.25,3871.59,3565.99,0,3565.99,278.77,3871.59,61,4.11087386417331,"large",3,"BALANCED","occurrence","(1.94e+03,1.97e+03]","(1.75e+03,4.09e+03]","(62.4,1.23e+04]","(277,1.33e+03]","S25942","Animalia","Chordata","Aves","Passeriformes","Dasyornithidae","Dasyornis","Bird","T",134.48664126,-25.73871836,142.441894531408,-10.7105598449608,146.83360290555,-43.648059844786,"pos","pospos",0.6158773,0.6158773,0.6158773
"Pinus resinosa",-79.44,38.67156578,0.211,0.212273641851107,-1.3186668982899,-1.93672115310964,"De Kort","Microsatellite",471869.989317869,0.321969328947474,-0.806378708825428,-1.53070504416027,"A40_P1","Pinus resinosa","A40","P1","LAT","O","43.4",4.34,"km/year",30,2.055833,NA,0.02731923,1985,2014,"TWO","PROCESSED","yes",2,86,"large","abundance-based",5.77643796389572,"vascular.plant","N",4.34,2.055833,"pos","A40_P1","Fei_al_2017_ScAdv","10.1126/sciadv.1603055",-84.86443,38.71829,3101496.03,2669.06,2668.91,0,2668.91,1200.68,2669.06,2,0.693147180559945,"very_large",4,"RESURVEYED","abundance","(1.97e+03,1.99e+03]","(1.75e+03,4.09e+03]","(62.4,1.23e+04]","[1,99]","S26714","Plantae","Tracheophyta","Pinopsida","Pinales","Pinaceae","Pinus","Plant","T",-84.86443479,38.71828968,-94.5795944562191,48.7197200216617,-81.057817829729,25.1374317668626,"pos","pospos",-2.284167,-2.284167,0
"Pinus elliottii",-80.6591,25.40167373,0.66,0.663983903420523,0.663195106877657,-0.365988279775389,"De Kort","Microsatellite",49697.6101239549,0.644320700142886,0.578470352254269,-0.433137232086467,"A40_P1","Pinus elliottii","A40","P1","LAT","TE","-0.198",-0.2204235,"km/year",100,2.055833,NA,0.02731923,1904.5,2003.5,"TWO","PROCESSED","yes",2,86,"large","abundance-based",5.77643796389572,"vascular.plant","N",0.2204235,2.055833,"pos","A40_P1","Fei_al_2017_ScAdv","10.1126/sciadv.1603055",-84.86443,38.71829,3101496.03,2669.06,2668.91,0,2668.91,1200.68,2669.06,2,0.693147180559945,"very_large",4,"RESURVEYED","abundance","[1.8e+03,1.94e+03]","(1.75e+03,4.09e+03]","(62.4,1.23e+04]","[1,99]","S26648","Plantae","Tracheophyta","Pinopsida","Pinales","Pinaceae","Pinus","Plant","T",-84.86443479,38.71828968,-94.5795944562191,48.7197200216617,-81.057817829729,25.1374317668626,"neg","negpos",2.2762565,2.055833,0
"Pinus elliottii",-80.9282,25.966685,0.66,0.663983903420523,0.663195106877657,-0.365988279775389,"De Kort","Microsatellite",2790076.21731182,0.63909294511603,0.556143148314476,-0.450832749285156,"A40_P1","Pinus elliottii","A40","P1","LAT","LE","-0.29",-0.3228425,"km/year",100,2.055833,NA,0.02731923,1904.5,2003.5,"TWO","PROCESSED","yes",2,86,"large","abundance-based",5.77643796389572,"vascular.plant","N",0.3228425,2.055833,"pos","A40_P1","Fei_al_2017_ScAdv","10.1126/sciadv.1603055",-84.86443,38.71829,3101496.03,2669.06,2668.91,0,2668.91,1200.68,2669.06,2,0.693147180559945,"very_large",4,"RESURVEYED","abundance","[1.8e+03,1.94e+03]","(1.75e+03,4.09e+03]","(62.4,1.23e+04]","[1,99]","S26606","Plantae","Tracheophyta","Pinopsida","Pinales","Pinaceae","Pinus","Plant","T",-84.86443479,38.71828968,-94.5795944562191,48.7197200216617,-81.057817829729,25.1374317668626,"neg","negpos",2.3786755,2.055833,0
"Pinus elliottii",-80.9282,25.966685,0.66,0.663983903420523,0.663195106877657,-0.365988279775389,"De Kort","Microsatellite",1461398.9607901,0.639018288686027,0.555826253605192,-0.451083905488746,"A40_P1","Pinus elliottii","A40","P1","LAT","O","-36.4",-3.64,"km/year",30,2.055833,NA,0.02731923,1985,2014,"TWO","PROCESSED","yes",2,86,"large","abundance-based",5.77643796389572,"vascular.plant","N",3.64,2.055833,"pos","A40_P1","Fei_al_2017_ScAdv","10.1126/sciadv.1603055",-84.86443,38.71829,3101496.03,2669.06,2668.91,0,2668.91,1200.68,2669.06,2,0.693147180559945,"very_large",4,"RESURVEYED","abundance","(1.97e+03,1.99e+03]","(1.75e+03,4.09e+03]","(62.4,1.23e+04]","[1,99]","S26527","Plantae","Tracheophyta","Pinopsida","Pinales","Pinaceae","Pinus","Plant","T",-84.86443479,38.71828968,-94.5795944562191,48.7197200216617,-81.057817829729,25.1374317668626,"neg","negpos",5.695833,2.055833,0
"Pinus rigida",-75.95,44.35172528,0.201,0.402,-1.3779536531784,0.138907161476779,"De Kort","AFLP",2181171.31062134,0.384957152357737,-1.44858449169059,0.0313424103088461,"A40_P1","Pinus rigida","A40","P1","LAT","TE","-0.537",-0.5978153,"km/year",100,2.055833,NA,0.02731923,1904.5,2003.5,"TWO","PROCESSED","yes",2,86,"large","abundance-based",5.77643796389572,"vascular.plant","N",0.5978153,2.055833,"pos","A40_P1","Fei_al_2017_ScAdv","10.1126/sciadv.1603055",-84.86443,38.71829,3101496.03,2669.06,2668.91,0,2668.91,1200.68,2669.06,2,0.693147180559945,"very_large",4,"RESURVEYED","abundance","[1.8e+03,1.94e+03]","(1.75e+03,4.09e+03]","(62.4,1.23e+04]","[1,99]","S26658","Plantae","Tracheophyta","Pinopsida","Pinales","Pinaceae","Pinus","Plant","T",-84.86443479,38.71828968,-94.5795944562191,48.7197200216617,-81.057817829729,25.1374317668626,"neg","negpos",2.6536483,2.055833,0
