"spp","N.x","He_harm","He_harm2","He_harm3","ID","sp_name_std_v1","Article_ID","Study_ID","Type","Param","Trend","SHIFT","UNIT","DUR","v.lat.mean","v.ele.mean","START","END","Sampling","Uncertainty_Distribution","Uncertainty_Parameter","N.y","Grain_size","Data","ID.area","group","Hemisphere","SHIFT_abs","velocity","vel_sign","StartF","AreaF","NtaxaF","obs_ID","Kingdom","Phylum","Class","Order","Family","Genus","Group","ECO","centroid.x","centroid.y","max_lat.x","max_lat.y","min_lat.x","min_lat.y","lag","lag2","lag3","SHIFT_cor","shift_sign","shift_vel_sign","shiftC_sign","shiftC_vel_sign","lagC","lagC2","lagC3"
"Setophaga pensylvanica",1,0.852125,1.75125876166552,0.691825150804981,"A108_P1","Setophaga pensylvanica",108,"P1","LAT","O","-17.35",-0.694,"km/year",25,2.309644,NA,1984.5,2008.5,"TWO","PROCESSED","yes",71,"moderate","occurrence-based",3.35126036010312,"vertebrate","N",0.694,2.309644,"pos","(1.97e+03,1.99e+03]","(4.85,31.3]","[1,99]","S27529","Animalia","Chordata","Aves","Passeriformes","Parulidae","Setophaga","Bird","T",-85.73095291,44.8747736,-88.3698620000312,48.3060629997077,-84.805971999708,41.6961180003455,3.003644,2.309644,0,-0.0771905777358027,"neg","negpos","neg","negpos",2.3868345777358,2.309644,0
"Setophaga pensylvanica",1,0.852125,1.75125876166552,0.691825150804981,"A110_P1","Setophaga pensylvanica",110,"P1","LAT","O","65.939",3.139952,"km/year",21,4.157825,10.5773,1983,2003,"TWO","OPPORTUNISTIC","yes",135,"moderate","occurrence-based",4.83535528729587,"vertebrate","N",3.139952,4.157825,"pos","(1.97e+03,1.99e+03]","(62.4,1.23e+04]","(99,254]","S10052","Animalia","Chordata","Aves","Passeriformes","Parulidae","Setophaga","Bird","T",-86.04609649,50.457949,-88.9607676343188,56.8980646002012,-82.478625105664,41.971496954321,1.017873,1.017873,1.017873,0.621534230132806,"pos","pospos","pos","pospos",3.53629076986719,3.53629076986719,3.53629076986719
"Setophaga pensylvanica",1,0.852125,1.75125876166552,0.691825150804981,"A162_P1","Setophaga pensylvanica",162,"P1","LAT","O","0.3",1.452065,"km/year",23,1.477767,NA,1979.5,2001.5,"TWO","OPPORTUNISTIC","no",277,"moderate","abundance-based",5.30691430673355,"vertebrate","N",1.452065,1.477767,"pos","(1.97e+03,1.99e+03]","(62.4,1.23e+04]","(254,924]","S27531","Animalia","Chordata","Aves","Passeriformes","Parulidae","Setophaga","Bird","T",-100.02658655,40.50261078,-100.048893021396,51.0916501847083,-99.2142355066633,29.2612526817659,0.0257020000000001,0.0257020000000001,0.0257020000000001,0.0883279041693023,"pos","pospos","pos","pospos",1.3894390958307,1.3894390958307,1.3894390958307
"Setophaga pensylvanica",1,0.852125,1.75125876166552,0.691825150804981,"A17_P1","Setophaga pensylvanica",17,"P1","LAT","O","2.74",0.1304762,"km/year",21,0.8090054,5.143748,1982.5,2002.5,"TWO","PROCESSED","yes",129,"moderate","occurrence-based",2.63481046730507,"vertebrate","N",0.1304762,0.8090054,"pos","(1.97e+03,1.99e+03]","(4.85,31.3]","(99,254]","S10051","Animalia","Chordata","Aves","Passeriformes","Parulidae","Setophaga","Bird","T",-75.49950594,42.93767741,-73.340885831416,45.0087902435749,-73.9421670142962,40.5523489320576,0.6785292,0.6785292,0.6785292,0.101707989770596,"pos","pospos","pos","pospos",0.707297410229404,0.707297410229404,0.707297410229404
"Setophaga pensylvanica",1,0.852125,1.75125876166552,0.691825150804981,"A249_P1","Setophaga pensylvanica",249,"P1","ELE","LE","0",0,"m/year",40,-1.706173,9.167016,1975,2014,"TWO","OPPORTUNISTIC","no",42,"large","occurrence-based",-5.42124076626723,"vertebrate","N",0,9.167016,"pos","(1.97e+03,1.99e+03]","[1.54e-05,4.85]","[1,99]","S27527","Animalia","Chordata","Aves","Passeriformes","Parulidae","Setophaga","Bird","T",-73.87655681,44.37855829,-73.9066359334016,44.4123069968705,-73.8541970674407,44.3493038676794,9.167016,9.167016,0,-0.385594801070247,"neg","negpos","neg","negpos",9.55261080107025,9.167016,0
"Setophaga pensylvanica",1,0.852125,1.75125876166552,0.691825150804981,"A108_P1","Setophaga pensylvanica",108,"P1","LAT","LE","15.43",0.6172,"km/year",25,2.309644,NA,1984.5,2008.5,"TWO","PROCESSED","yes",71,"moderate","occurrence-based",3.35126036010312,"vertebrate","N",0.6172,2.309644,"pos","(1.97e+03,1.99e+03]","(4.85,31.3]","[1,99]","S27528","Animalia","Chordata","Aves","Passeriformes","Parulidae","Setophaga","Bird","T",-85.73095291,44.8747736,-88.3698620000312,48.3060629997077,-84.805971999708,41.6961180003455,1.692444,1.692444,1.692444,-0.114461520635202,"pos","pospos","neg","negpos",2.4241055206352,2.309644,0
"Setophaga pensylvanica",1,0.852125,1.75125876166552,0.691825150804981,"A110_P1","Setophaga pensylvanica",110,"P1","LAT","LE","-9.22",-0.4390476,"km/year",21,4.157825,10.5773,1983,2003,"TWO","OPPORTUNISTIC","yes",135,"moderate","occurrence-based",4.83535528729587,"vertebrate","N",0.4390476,4.157825,"pos","(1.97e+03,1.99e+03]","(62.4,1.23e+04]","(99,254]","S10057","Animalia","Chordata","Aves","Passeriformes","Parulidae","Setophaga","Bird","T",-86.04609649,50.457949,-88.9607676343188,56.8980646002012,-82.478625105664,41.971496954321,4.5968726,4.157825,0,-0.472156450347892,"neg","negpos","neg","negpos",4.62998145034789,4.157825,0
"Setophaga pensylvanica",1,0.852125,1.75125876166552,0.691825150804981,"A110_P2","Setophaga pensylvanica",110,"P2","LAT","LE","147.735",7.035,"km/year",21,4.157825,NA,1983,2003,"TWO","OPPORTUNISTIC","yes",135,"moderate","occurrence-based",4.83535528729587,"vertebrate","N",7.035,4.157825,"pos","(1.97e+03,1.99e+03]","(62.4,1.23e+04]","(99,254]","S10056","Animalia","Chordata","Aves","Passeriformes","Parulidae","Setophaga","Bird","T",-86.04609649,50.457949,-88.9607676343188,56.8980646002012,-82.478625105664,41.971496954321,-2.877175,-2.877175,0,1.11603893437031,"pos","pospos","pos","pospos",3.04178606562969,3.04178606562969,3.04178606562969
"Setophaga pensylvanica",1,0.852125,1.75125876166552,0.691825150804981,"A17_P1","Setophaga pensylvanica",17,"P1","ELE","TE","6.2",0.2952381,"m/year",21,0.8090054,5.143748,1982.5,2002.5,"TWO","PROCESSED","yes",129,"moderate","occurrence-based",2.63481046730507,"vertebrate","N",0.2952381,5.143748,"pos","(1.97e+03,1.99e+03]","(4.85,31.3]","(99,254]","S10050","Animalia","Chordata","Aves","Passeriformes","Parulidae","Setophaga","Bird","T",-75.49950594,42.93767741,-73.340885831416,45.0087902435749,-73.9421670142962,40.5523489320576,4.8485099,4.8485099,4.8485099,-0.04551800857541,"pos","pospos","neg","negpos",5.18926600857541,5.143748,0
"Setophaga pensylvanica",1,0.852125,1.75125876166552,0.691825150804981,"A107_P1","Setophaga pensylvanica",107,"P1","LAT","TE","6.82",0.341,"km/year",20,2.158332,NA,1985.5,2004.5,"TWO","PROCESSED","no",41,"large","occurrence-based",3.35126036010312,"vertebrate","N",0.341,2.158332,"pos","(1.97e+03,1.99e+03]","(4.85,31.3]","[1,99]","S10053","Animalia","Chordata","Aves","Passeriformes","Parulidae","Setophaga","Bird","T",-85.73095291,44.8747736,-88.3698620000312,48.3060629997077,-84.805971999708,41.6961180003455,1.817332,1.817332,1.817332,-0.0762984554430775,"pos","pospos","neg","negpos",2.23463045544308,2.158332,0
"Setophaga pensylvanica",1,0.852125,1.75125876166552,0.691825150804981,"A17_P1","Setophaga pensylvanica",17,"P1","LAT","TE","13.5",0.6428571,"km/year",21,0.8090054,5.143748,1982.5,2002.5,"TWO","PROCESSED","yes",129,"moderate","occurrence-based",2.63481046730507,"vertebrate","N",0.6428571,0.8090054,"pos","(1.97e+03,1.99e+03]","(4.85,31.3]","(99,254]","S10055","Animalia","Chordata","Aves","Passeriformes","Parulidae","Setophaga","Bird","T",-75.49950594,42.93767741,-73.340885831416,45.0087902435749,-73.9421670142962,40.5523489320576,0.1661483,0.1661483,0.1661483,0.144163269527173,"pos","pospos","pos","pospos",0.664842130472827,0.664842130472827,0.664842130472827
"Setophaga petechia",4,0.7465,1.08143148567058,0.17378289057216,"A115_P1","Setophaga petechia",115,"P1","ELE","O","-75",-0.9202454,"m/year",81.5,0.002598276,0.5182412,1926,2006.5,"TWO","PROCESSED","no",99,"small","occurrence-based",0.488298380071304,"vertebrate","N",0.9202454,0.5182412,"pos","[1.8e+03,1.94e+03]","[1.54e-05,4.85]","[1,99]","S27532","Animalia","Chordata","Aves","Passeriformes","Parulidae","Setophaga","Bird","T",-121.32379647,40.39591769,-120.508449842087,40.9021664607137,-122.136402714214,39.8892672374931,1.4384866,0.5182412,0,-0.421737012652115,"neg","negpos","neg","negpos",0.939978212652115,0.5182412,0
"Setophaga petechia",4,0.7465,1.08143148567058,0.17378289057216,"A115_P2","Setophaga petechia",115,"P2","ELE","O","-98",-1.12,"m/year",87.5,-0.1326452,3.105555,1917,2003.5,"TWO","PROCESSED","no",99,"small","occurrence-based",0.0602320741914612,"vertebrate","N",1.12,3.105555,"pos","[1.8e+03,1.94e+03]","[1.54e-05,4.85]","[1,99]","S27538","Animalia","Chordata","Aves","Passeriformes","Parulidae","Setophaga","Bird","T",-119.91205101,37.85189222,-119.211337380716,38.2301640943975,-120.638916022856,37.4828613920396,4.225555,3.105555,0,-0.478269941464894,"neg","negpos","neg","negpos",3.58382494146489,3.105555,0
"Setophaga petechia",4,0.7465,1.08143148567058,0.17378289057216,"A115_P3","Setophaga petechia",115,"P3","ELE","O","-73",-0.7411168,"m/year",98.5,0.01712224,1.439527,1911,2008.5,"TWO","PROCESSED","no",99,"small","occurrence-based",1.01226723509027,"vertebrate","N",0.7411168,1.439527,"pos","[1.8e+03,1.94e+03]","[1.54e-05,4.85]","[1,99]","S27539","Animalia","Chordata","Aves","Passeriformes","Parulidae","Setophaga","Bird","T",-118.85896693,36.15054087,-118.025954963651,36.9466276565412,-119.678396787881,35.3382777576125,2.1806438,1.439527,0,-0.367958354699927,"neg","negpos","neg","negpos",1.80748535469993,1.439527,0
"Setophaga petechia",4,0.7465,1.08143148567058,0.17378289057216,"A17_P1","Setophaga petechia",17,"P1","ELE","O","-4.6",-0.2190476,"m/year",21,0.8090054,5.143748,1982.5,2002.5,"TWO","PROCESSED","yes",129,"moderate","occurrence-based",2.63481046730507,"vertebrate","N",0.2190476,5.143748,"pos","(1.97e+03,1.99e+03]","(4.85,31.3]","(99,254]","S10059","Animalia","Chordata","Aves","Passeriformes","Parulidae","Setophaga","Bird","T",-75.49950594,42.93767741,-73.340885831416,45.0087902435749,-73.9421670142962,40.5523489320576,5.3627956,5.143748,0,-0.275280716524628,"neg","negpos","neg","negpos",5.41902871652463,5.143748,0
"Setophaga petechia",4,0.7465,1.08143148567058,0.17378289057216,"A162_P1","Setophaga petechia",162,"P1","LAT","O","0.4",1.936087,"km/year",23,1.477767,NA,1979.5,2001.5,"TWO","OPPORTUNISTIC","no",277,"moderate","abundance-based",5.30691430673355,"vertebrate","N",1.936087,1.477767,"pos","(1.97e+03,1.99e+03]","(62.4,1.23e+04]","(254,924]","S27533","Animalia","Chordata","Aves","Passeriformes","Parulidae","Setophaga","Bird","T",-100.02658655,40.50261078,-100.048893021396,51.0916501847083,-99.2142355066633,29.2612526817659,-0.45832,-0.45832,0,0.234657260536561,"pos","pospos","pos","pospos",1.24310973946344,1.24310973946344,1.24310973946344
"Setophaga petechia",4,0.7465,1.08143148567058,0.17378289057216,"A17_P1","Setophaga petechia",17,"P1","LAT","O","-0.74",-0.0352381,"km/year",21,0.8090054,5.143748,1982.5,2002.5,"TWO","PROCESSED","yes",129,"moderate","occurrence-based",2.63481046730507,"vertebrate","N",0.0352381,0.8090054,"pos","(1.97e+03,1.99e+03]","(4.85,31.3]","(99,254]","S10058","Animalia","Chordata","Aves","Passeriformes","Parulidae","Setophaga","Bird","T",-75.49950594,42.93767741,-73.340885831416,45.0087902435749,-73.9421670142962,40.5523489320576,0.8442435,0.8090054,0,0.0516093023971893,"neg","negpos","pos","pospos",0.757396097602811,0.757396097602811,0.757396097602811
"Setophaga petechia",4,0.7465,1.08143148567058,0.17378289057216,"A115_P1","Setophaga petechia",115,"P1","ELE","LE","0",0,"m/year",81.5,0.002598276,0.5182412,1926,2006.5,"TWO","PROCESSED","no",99,"small","occurrence-based",0.488298380071304,"vertebrate","N",0,0.5182412,"pos","[1.8e+03,1.94e+03]","[1.54e-05,4.85]","[1,99]","S27541","Animalia","Chordata","Aves","Passeriformes","Parulidae","Setophaga","Bird","T",-121.32379647,40.39591769,-120.508449842087,40.9021664607137,-122.136402714214,39.8892672374931,0.5182412,0.5182412,0,-0.1182186207385,"neg","negpos","neg","negpos",0.6364598207385,0.5182412,0
"Setophaga petechia",4,0.7465,1.08143148567058,0.17378289057216,"A115_P2","Setophaga petechia",115,"P2","ELE","LE","-821",-9.382857,"m/year",87.5,-0.1326452,3.105555,1917,2003.5,"TWO","PROCESSED","no",99,"small","occurrence-based",0.0602320741914612,"vertebrate","N",9.382857,3.105555,"pos","[1.8e+03,1.94e+03]","[1.54e-05,4.85]","[1,99]","S27537","Animalia","Chordata","Aves","Passeriformes","Parulidae","Setophaga","Bird","T",-119.91205101,37.85189222,-119.211337380716,38.2301640943975,-120.638916022856,37.4828613920396,12.488412,3.105555,0,-1.30237089356272,"neg","negpos","neg","negpos",4.40792589356272,3.105555,0
"Setophaga petechia",4,0.7465,1.08143148567058,0.17378289057216,"A115_P3","Setophaga petechia",115,"P3","ELE","LE","486",4.93401,"m/year",98.5,0.01712224,1.439527,1911,2008.5,"TWO","PROCESSED","no",99,"small","occurrence-based",1.01226723509027,"vertebrate","N",4.93401,1.439527,"pos","[1.8e+03,1.94e+03]","[1.54e-05,4.85]","[1,99]","S27536","Animalia","Chordata","Aves","Passeriformes","Parulidae","Setophaga","Bird","T",-118.85896693,36.15054087,-118.025954963651,36.9466276565412,-119.678396787881,35.3382777576125,-3.494483,-3.494483,0,0.503994967243691,"pos","pospos","pos","pospos",0.935532032756309,0.935532032756309,0.935532032756309
"Setophaga petechia",4,0.7465,1.08143148567058,0.17378289057216,"A115_P1","Setophaga petechia",115,"P1","ELE","TE","0",0,"m/year",81.5,0.002598276,0.5182412,1926,2006.5,"TWO","PROCESSED","no",99,"small","occurrence-based",0.488298380071304,"vertebrate","N",0,0.5182412,"pos","[1.8e+03,1.94e+03]","[1.54e-05,4.85]","[1,99]","S27535","Animalia","Chordata","Aves","Passeriformes","Parulidae","Setophaga","Bird","T",-121.32379647,40.39591769,-120.508449842087,40.9021664607137,-122.136402714214,39.8892672374931,0.5182412,0.5182412,0,-0.020887811816465,"neg","negpos","neg","negpos",0.539129011816465,0.5182412,0
"Setophaga petechia",4,0.7465,1.08143148567058,0.17378289057216,"A115_P2","Setophaga petechia",115,"P2","ELE","TE","0",0,"m/year",87.5,-0.1326452,3.105555,1917,2003.5,"TWO","PROCESSED","no",99,"small","occurrence-based",0.0602320741914612,"vertebrate","N",0,3.105555,"pos","[1.8e+03,1.94e+03]","[1.54e-05,4.85]","[1,99]","S27540","Animalia","Chordata","Aves","Passeriformes","Parulidae","Setophaga","Bird","T",-119.91205101,37.85189222,-119.211337380716,38.2301640943975,-120.638916022856,37.4828613920396,3.105555,3.105555,0,-0.0100561109817451,"neg","negpos","neg","negpos",3.11561111098175,3.105555,0
"Setophaga petechia",4,0.7465,1.08143148567058,0.17378289057216,"A115_P3","Setophaga petechia",115,"P3","ELE","TE","-96",-0.9746193,"m/year",98.5,0.01712224,1.439527,1911,2008.5,"TWO","PROCESSED","no",99,"small","occurrence-based",1.01226723509027,"vertebrate","N",0.9746193,1.439527,"pos","[1.8e+03,1.94e+03]","[1.54e-05,4.85]","[1,99]","S27534","Animalia","Chordata","Aves","Passeriformes","Parulidae","Setophaga","Bird","T",-118.85896693,36.15054087,-118.025954963651,36.9466276565412,-119.678396787881,35.3382777576125,2.4141463,1.439527,0,-0.205901603334735,"neg","negpos","neg","negpos",1.64542860333473,1.439527,0
"Setophaga pinus",1,0.567,0.269611111768031,-0.454076374750904,"A110_P1","Setophaga pinus",110,"P1","ELE","O","4.301",0.2048095,"m/year",21,4.157825,10.5773,1983,2003,"TWO","OPPORTUNISTIC","yes",135,"moderate","occurrence-based",4.83535528729587,"vertebrate","N",0.2048095,10.5773,"pos","(1.97e+03,1.99e+03]","(62.4,1.23e+04]","(99,254]","S10066","Animalia","Chordata","Aves","Passeriformes","Parulidae","Setophaga","Bird","T",-86.04609649,50.457949,-88.9607676343188,56.8980646002012,-82.478625105664,41.971496954321,10.3724905,10.3724905,10.3724905,-0.0865973689812659,"pos","pospos","neg","negpos",10.6638973689813,10.5773,0
"Setophaga pinus",1,0.567,0.269611111768031,-0.454076374750904,"A17_P1","Setophaga pinus",17,"P1","ELE","O","53",2.52381,"m/year",21,0.8090054,5.143748,1982.5,2002.5,"TWO","PROCESSED","yes",129,"moderate","occurrence-based",2.63481046730507,"vertebrate","N",2.52381,5.143748,"pos","(1.97e+03,1.99e+03]","(4.85,31.3]","(99,254]","S10061","Animalia","Chordata","Aves","Passeriformes","Parulidae","Setophaga","Bird","T",-75.49950594,42.93767741,-73.340885831416,45.0087902435749,-73.9421670142962,40.5523489320576,2.619938,2.619938,2.619938,0.371632100956079,"pos","pospos","pos","pospos",4.77211589904392,4.77211589904392,4.77211589904392
"Setophaga pinus",1,0.567,0.269611111768031,-0.454076374750904,"A17_P1","Setophaga pinus",17,"P1","ELE","O","-1.1",-0.05238095,"m/year",21,0.8090054,5.143748,1982.5,2002.5,"TWO","PROCESSED","yes",129,"moderate","occurrence-based",2.63481046730507,"vertebrate","N",0.05238095,5.143748,"pos","(1.97e+03,1.99e+03]","(4.85,31.3]","(99,254]","S31232","Animalia","Chordata","Aves","Passeriformes","Parulidae","Setophaga","Bird","T",-75.49950594,42.93767741,-73.340885831416,45.0087902435749,-73.9421670142962,40.5523489320576,5.19612895,5.143748,0,-0.235971788444815,"neg","negpos","neg","negpos",5.37971978844482,5.143748,0
"Setophaga pinus",1,0.567,0.269611111768031,-0.454076374750904,"A10_P1","Setophaga pinus",10,"P1","LAT","O","-2.79",-2.79,"km/year",30,1.0197,NA,1975,2004,"MULTIPLE","OPPORTUNISTIC","yes",254,"large","abundance-based",6.72705177243856,"vertebrate","N",2.79,1.0197,"pos","(1.97e+03,1.99e+03]","(62.4,1.23e+04]","(99,254]","S10067","Animalia","Chordata","Aves","Passeriformes","Parulidae","Setophaga","Bird","T",-99.12987897,39.52959007,-95.1527862547818,49.3766517635681,-81.0880584715212,25.1155490878202,3.8097,1.0197,0,-0.944174795342766,"neg","negpos","neg","negpos",1.96387479534277,1.0197,0
"Setophaga pinus",1,0.567,0.269611111768031,-0.454076374750904,"A10_P1","Setophaga pinus",10,"P1","LAT","O","-1.9",-1.9,"km/year",30,1.0197,NA,1975,2004,"MULTIPLE","OPPORTUNISTIC","yes",254,"large","abundance-based",6.72705177243856,"vertebrate","N",1.9,1.0197,"pos","(1.97e+03,1.99e+03]","(62.4,1.23e+04]","(99,254]","S10070","Animalia","Chordata","Aves","Passeriformes","Parulidae","Setophaga","Bird","T",-99.12987897,39.52959007,-95.1527862547818,49.3766517635681,-81.0880584715212,25.1155490878202,2.9197,1.0197,0,-0.67511031652391,"neg","negpos","neg","negpos",1.69481031652391,1.0197,0
"Setophaga pinus",1,0.567,0.269611111768031,-0.454076374750904,"A107_P1","Setophaga pinus",107,"P1","LAT","O","-8.75",-0.4375,"km/year",20,2.158332,NA,1985.5,2004.5,"TWO","PROCESSED","no",41,"large","occurrence-based",3.35126036010312,"vertebrate","N",0.4375,2.158332,"pos","(1.97e+03,1.99e+03]","(4.85,31.3]","[1,99]","S31233","Animalia","Chordata","Aves","Passeriformes","Parulidae","Setophaga","Bird","T",-85.73095291,44.8747736,-88.3698620000312,48.3060629997077,-84.805971999708,41.6961180003455,2.595832,2.158332,0,0.263810488811628,"neg","negpos","pos","pospos",1.89452151118837,1.89452151118837,1.89452151118837
"Setophaga pinus",1,0.567,0.269611111768031,-0.454076374750904,"A108_P1","Setophaga pinus",108,"P1","LAT","O","44.03",1.7612,"km/year",25,2.309644,NA,1984.5,2008.5,"TWO","PROCESSED","yes",71,"moderate","occurrence-based",3.35126036010312,"vertebrate","N",1.7612,2.309644,"pos","(1.97e+03,1.99e+03]","(4.85,31.3]","[1,99]","S27543","Animalia","Chordata","Aves","Passeriformes","Parulidae","Setophaga","Bird","T",-85.73095291,44.8747736,-88.3698620000312,48.3060629997077,-84.805971999708,41.6961180003455,0.548444,0.548444,0.548444,0.665064600237295,"pos","pospos","pos","pospos",1.6445793997627,1.6445793997627,1.6445793997627
"Setophaga pinus",1,0.567,0.269611111768031,-0.454076374750904,"A110_P1","Setophaga pinus",110,"P1","LAT","O","7.778",0.370381,"km/year",21,4.157825,10.5773,1983,2003,"TWO","OPPORTUNISTIC","yes",135,"moderate","occurrence-based",4.83535528729587,"vertebrate","N",0.370381,4.157825,"pos","(1.97e+03,1.99e+03]","(62.4,1.23e+04]","(99,254]","S10063","Animalia","Chordata","Aves","Passeriformes","Parulidae","Setophaga","Bird","T",-86.04609649,50.457949,-88.9607676343188,56.8980646002012,-82.478625105664,41.971496954321,3.787444,3.787444,3.787444,-0.215761475110811,"pos","pospos","neg","negpos",4.37358647511081,4.157825,0
"Setophaga pinus",1,0.567,0.269611111768031,-0.454076374750904,"A122_P1","Setophaga pinus",122,"P1","LAT","O","-52",-1.3,"km/year",40,1.960697,NA,1966,2005,"CONTINUOUS","PROCESSED","no",290,"large","abundance-based",7.00895987073912,"vertebrate","N",1.3,1.960697,"pos","(1.94e+03,1.97e+03]","(62.4,1.23e+04]","(254,924]","S10068","Animalia","Chordata","Aves","Passeriformes","Parulidae","Setophaga","Bird","T",-100.5980377,42.16184606,-146.01895861295,62.4869744822866,-80.9158458881772,24.7674231236783,3.260697,1.960697,0,-0.695514515890752,"neg","negpos","neg","negpos",2.65621151589075,1.960697,0
